zip,exante_share_baseline,exante_share_alt2,exante_share_alt1
78263,.026598591,.021588946,.020962199
78264,.017279677,.014698778,.016472721
78336,.020201767,.015927028,.017752416
78362,.02983983,.022830745,.027534824
78368,.011136498,.011687812,.011046818
78370,.015996082,.016298342,.017391304
78373,.027714128,.0233465,.018874908
78374,.028925026,.025073254,.028467154
78380,.01275885,.012355329,.012305799
78387,.01296873,.01119167,.01105736
78404,.019690555,.016278243,.015642459
78405,.0026304773,.0036518453,.0055653933
78408,.0074322252,.0075420286,.0079536038
78410,.028726466,.025214171,.029201947
78411,.022619322,.019565571,.020369153
78412,.018712003,.018006697,.019741116
78413,.03068928,.024680862,.023879772
78414,.040438294,.04086512,.042728066
78415,.015736848,.014640766,.01674312
78416,.0049272301,.0068681533,.0087515227
78418,.029430592,.023987982,.023561828
78501,.015851289,.016449796,.017094018
78503,.0083618481,.012268372,.016387405
78504,.032598503,.030191507,.030060988
78516,.0066656941,.012940385,.01794105
78537,.0058291648,.010183188,.01223575
78538,.0059649874,.0084809586,.010667805
78539,.013972356,.020180985,.025755201
78557,.0053897738,.010288066,.019012798
78570,.0071503432,.0083296401,.0086950324
78572,.013035664,.01694921,.01922271
78573,.011056669,.017046897,.017704841
78576,.010142768,.015070448,.014763014
78577,.0097976597,.01398372,.01687686
78589,.0092569776,.015604306,.018817486
78596,.010239178,.013901866,.016549123
78610,.049608484,.030100334,.038018432
78613,.06796281,.037004847,.030870693
78617,.023163473,.028282829,.031460188
78619,.032574154,.023631318,.020440252
78620,.036664724,.024679797,.020286273
78621,.031359121,.027968351,.030179964
78626,.036875676,.029150438,.025941422
78628,.032741599,.02465814,.019082332
78634,.05608204,.060051203,.059278145
78640,.051555324,.044187397,.039185356
78641,.059285611,.044809502,.039541978
78642,.039798133,.02608287,.023873122
78645,.043318845,.031189611,.021571429
78652,.027940953,.025441261,.019667683
78653,.029758563,.046995636,.050863523
78660,.067771375,.04299916,.036347315
78664,.064031884,.038416207,.025752237
78666,.02219012,.01646832,.015580983
78669,.040195718,.026424019,.021265648
78676,.041352522,.02903972,.023395797
78681,.046004795,.030139482,.024927214
78701,.04818397,.030584117,.028025145
78702,.012822859,.016530089,.020498523
78703,.029101506,.022007527,.018915711
78704,.026212925,.020974152,.01919223
78705,.015165325,.012067561,.014224507
78717,.037554592,.031584252,.028185217
78721,.013565485,.015177911,.018083183
78722,.034031607,.02801582,.022594364
78723,.029589383,.022555083,.019848833
78724,.024665151,.020907614,.023489933
78725,.076103427,.044272479,.030884266
78726,.023678742,.014368738,.012210012
78727,.048688788,.031276558,.026571507
78728,.045085121,.025320062,.022262089
78729,.043297376,.026647151,.020668095
78730,.029575083,.017984802,.019934237
78731,.028256049,.022186549,.017189967
78732,.060446836,.029510379,.023126105
78733,.029910063,.022105319,.017090909
78734,.037110638,.026297262,.021985343
78735,.031629883,.022126229,.019601807
78736,.040471379,.028964177,.026237916
78737,.030555477,.022283239,.022216612
78738,.03826616,.021716429,.018044708
78739,.042364031,.025963886,.022921523
78741,.012016832,.010230388,.014059396
78744,.024057737,.020808915,.02117713
78745,.033366051,.02649872,.021348629
78746,.02284478,.017595049,.013790084
78747,.05079022,.040665805,.036740229
78748,.05691471,.039499652,.035893898
78749,.056640223,.033334691,.027373603
78750,.033113737,.02292647,.020236561
78751,.027845718,.021673838,.018662916
78752,.018527532,.01624663,.013597603
78753,.033933803,.021736952,.018267578
78754,.041568823,.033813309,.03823147
78756,.038526107,.029297875,.021687226
78757,.039947107,.030533915,.024730278
78758,.026244495,.019037049,.016720071
78759,.027887056,.020671561,.016745102
79015,.031141229,.023406481,.025753887
79102,.028863549,.019584674,.019884309
79103,.020950196,.016038204,.019545017
79104,.0079941126,.0065695713,.0072098053
79106,.025581138,.020047724,.020293191
79107,.0088289604,.0072976253,.0074590952
79108,.022885151,.018256206,.016992463
79109,.032259684,.025078826,.022762619
79110,.028801447,.023535626,.023811541
79118,.033125132,.029199261,.029759262
79119,.041940004,.031107942,.02404592
79121,.033185624,.023390638,.022996059
79124,.041724037,.026912715,.022231044
79701,.01426808,.01162646,.014466777
79703,.015778366,.01739751,.025115825
79705,.023912156,.020482054,.023178637
79706,.016698385,.015511784,.020132212
79707,.025992282,.024337085,.028108599
79765,.02114588,.025064997,.027714789
79835,.0079321451,.0088730771,.011174785
79836,.011667247,.010962761,.012706856
79902,.014979814,.014881783,.011828039
79903,.013928643,.012209391,.013765892
79904,.011585363,.012427611,.014200133
79905,.0055757668,.0059319031,.0071404739
79907,.010507934,.010547479,.010309586
79912,.032294426,.026153855,.023162564
79915,.0097466242,.009445874,.01084516
79922,.024627334,.020178456,.02023223
79924,.017884469,.017245717,.019922953
79925,.019486468,.018208493,.018181084
79927,.011912752,.012257189,.014523297
79928,.022597151,.027893784,.036888272
79930,.010431941,.01160479,.013330794
79932,.025483105,.027503751,.030141585
79934,.043987047,.037255879,.035979189
79935,.02131856,.020089481,.019068195
79936,.037188187,.028050199,.02661439
79938,.025263896,.034415331,.039233577
80002,.030679841,.02361677,.017343076
80003,.034143437,.025403146,.021528663
80004,.027843254,.020854959,.018470969
80005,.023272572,.020076133,.018813238
80007,.015967188,.012483669,.013262074
80010,.040338613,.025187358,.016588196
80011,.041257944,.027176488,.018256228
80012,.038859122,.026620978,.021428041
80013,.05108954,.033666257,.026768167
80014,.045370765,.028814001,.022133868
80015,.042514965,.027851554,.023913635
80016,.030521307,.023751331,.019512994
80017,.052206364,.036111001,.027456718
80018,.071289018,.041751709,.032969069
80020,.028947601,.022343084,.020181725
80021,.028536951,.022003451,.019936785
80022,.042606365,.034380689,.026720336
80026,.035823416,.02294066,.020946471
80027,.031123091,.020192543,.017340763
80030,.026530419,.024343837,.023278475
80031,.041350115,.026643073,.023797117
80033,.027065398,.021186586,.019651741
80102,.039044619,.023120465,.019757267
80104,.040035486,.028179415,.024513576
80106,.026151605,.019147683,.020486111
80107,.02551296,.01810378,.017940527
80110,.031619098,.023309452,.021154271
80111,.016541177,.015294377,.015418503
80112,.021809638,.025686709,.026962064
80116,.016574541,.012159433,.010053408
80118,.016782444,.011859303,.010974987
80120,.025083365,.019762902,.01684517
80121,.023895014,.018513476,.01684425
80122,.025140906,.020522086,.017680114
80123,.028675029,.022986623,.020168554
80124,.025052533,.016654113,.016055817
80125,.042527914,.028387608,.020960698
80126,.03069452,.021058191,.016735425
80127,.025701055,.019008886,.017715633
80128,.038425077,.025637174,.0206869
80129,.046138439,.024860265,.020803235
80130,.055264268,.028321257,.022800926
80132,.022202203,.016705545,.01597823
80134,.034279719,.026955763,.023838136
80135,.019384174,.014882336,.012946116
80138,.035788313,.02010062,.017518638
80202,.028907098,.025861846,.024757804
80203,.033922303,.024367407,.021732233
80204,.037345618,.025918387,.018437499
80205,.038821459,.029860569,.025191611
80206,.026945066,.021506613,.020175662
80207,.038410734,.026835112,.018602856
80209,.031595919,.023424871,.020974116
80210,.032632533,.022839712,.019427901
80211,.041415881,.030981306,.025402037
80212,.043538332,.031093337,.026029153
80214,.036738403,.023387684,.017219083
80215,.025299512,.020084986,.020073872
80216,.03929,.025366303,.015654568
80218,.026521862,.024509804,.020041192
80219,.045533761,.02911666,.0213103
80220,.038039763,.026136633,.021524169
80221,.034959897,.026325019,.02159808
80222,.035126373,.024913508,.021255821
80223,.041064028,.028761996,.022678813
80224,.028522689,.023631943,.021460684
80226,.030934539,.024303168,.021939492
80227,.029746747,.02318731,.019603563
80228,.02790295,.021156959,.020511158
80229,.058123399,.034030672,.023008412
80230,.028757419,.020448649,.016972477
80231,.037073795,.023111805,.015458937
80232,.033335883,.026188953,.022165971
80233,.041492701,.029244483,.024139596
80234,.032566451,.023253914,.019728657
80235,.037895843,.024648366,.017970186
80236,.034448281,.023988621,.020804875
80237,.0356903,.024402913,.021931909
80239,.06360846,.034116287,.024460431
80241,.033892792,.025523361,.02245746
80246,.021980125,.015770536,.013040829
80249,.074198082,.054444473,.039810278
80260,.035673413,.023727996,.01706266
80301,.030299919,.021072283,.017769685
80302,.020012412,.014110535,.013701758
80303,.018552877,.015231859,.014512152
80304,.026179818,.018540939,.015941778
80305,.026488468,.020214157,.018143304
80401,.024746174,.017861728,.016085897
80403,.033012759,.020730475,.020007044
80421,.040817734,.028211126,.022863569
80422,.031410992,.027050611,.035526317
80433,.026084071,.019670103,.017871264
80439,.021937232,.016236667,.015475266
80465,.032626104,.023573065,.020252693
80466,.030536864,.02329907,.019622931
80470,.038595092,.022216359,.01714731
80501,.035867415,.02555701,.020240782
80503,.023583598,.01765649,.016441237
80504,.040968329,.028793508,.026089331
80512,.025925985,.019335605,.018401016
80513,.026826864,.018019641,.015453705
80514,.062096074,.039512508,.027788805
80516,.040362839,.027550103,.023014162
80517,.028283238,.020473259,.017442659
80521,.027773932,.021590127,.018036606
80524,.024081502,.021475501,.020762272
80525,.029686879,.022443511,.020289674
80526,.029557141,.021485288,.017525624
80528,.029859832,.023908647,.018834241
80530,.056595992,.041767262,.032912362
80534,.044395417,.029714141,.027180873
80536,.02916812,.02186574,.016768293
80537,.034880377,.023858614,.019022357
80538,.029168444,.023717863,.021082506
80540,.023487847,.018680384,.015031197
80542,.019417703,.020092204,.020695364
80543,.050001949,.038797285,.025741465
80545,.038818523,.030143401,.030821918
80549,.049118061,.037543066,.027946314
80550,.036305774,.025084538,.024018614
80601,.04943911,.031050822,.023902414
80602,.041547183,.032860495,.026524244
80603,.047923408,.038171235,.036637932
80615,.029840901,.024405526,.018974146
80620,.053791951,.038066864,.024964336
80621,.035552952,.023595368,.019072881
80631,.028029013,.022562083,.018023066
80634,.034775063,.025033772,.021321258
80640,.05713699,.038624499,.029919447
80808,.042305745,.024805706,.024554148
80813,.032559201,.027214715,.025659302
80814,.037776954,.027450431,.025506638
80816,.050649405,.033661019,.028733913
80817,.050788745,.041785963,.041350693
80829,.023803467,.019919738,.020380799
80831,.03523837,.031459227,.029310096
80863,.029976191,.024255566,.02083924
80903,.032237068,.024944568,.022375654
80904,.032791659,.02489442,.022548735
80905,.0386075,.026403086,.019860974
80906,.029552151,.021543412,.019706722
80907,.03044183,.023439165,.022542411
80908,.02178756,.014889968,.016216217
80909,.028075848,.022497108,.022141268
80910,.034266088,.026064148,.025669184
80911,.04457216,.032441851,.028245738
80915,.033567678,.02908949,.025387093
80916,.039551411,.029916056,.026541764
80917,.032986056,.024901412,.022821357
80918,.033879086,.025013767,.020477701
80919,.024535632,.019456752,.018036276
80920,.034245402,.022441622,.019537108
80921,.021470498,.01883805,.016349019
80922,.073981367,.051277619,.036050063
80925,.052008096,.043683931,.036212526
81001,.029217269,.019934641,.018360145
81003,.03662172,.023101449,.017714437
81004,.036031067,.02266347,.019138088
81005,.035661679,.026069349,.0235388
81006,.02750635,.021276968,.018662916
81007,.051202167,.03067516,.03075693
81008,.040728793,.031137194,.025583357
81019,.037119154,.027197855,.029411765
81122,.034380551,.029450476,.023635032
81212,.034064755,.02436908,.021500712
81223,.043149177,.026824307,.023549201
81226,.036819465,.024941815,.022187822
81240,.032031342,.021868346,.01995494
81301,.025644692,.019751305,.019195724
81303,.031705469,.022877995,.018617591
81501,.030499447,.027141171,.028831329
81503,.031619098,.026211839,.029253947
81504,.042124309,.034614224,.039804172
81505,.031985711,.024866292,.026331998
81506,.026345532,.0225568,.022634001
81520,.035369828,.028031562,.033857454
81521,.039050564,.032142919,.032806683
81526,.025750546,.023052495,.022161422
81620,.029346205,.0200697,.015351705
81621,.027953889,.023683496,.022343714
81623,.026865177,.022034349,.020881671
81631,.023772771,.023333767,.024926972
81632,.032214291,.024868641,.018278303
81637,.031896684,.027176181,.024519941
81657,.023170054,.020166792,.018804062
82601,.026308227,.025419861,.034919221
82604,.027290542,.027121859,.035868276
82609,.022648316,.025222126,.031872913
82636,.020817304,.020254279,.026914328
83605,.027359292,.025833009,.029179366
83607,.045153141,.032154925,.031847976
83616,.024520181,.017962161,.014235113
83634,.053289998,.042290241,.035679329
83642,.039695844,.029114215,.022735998
83644,.056398612,.032591853,.025348758
83651,.044275835,.032159701,.029174501
83669,.061041489,.031920079,.026281495
83686,.049087826,.031855997,.029061021
83687,.045604814,.035230249,.028552458
83702,.030550694,.020705456,.017449195
83703,.039161481,.026598318,.024093123
83704,.031476561,.025488604,.024573378
83705,.033319287,.0278302,.02636113
83706,.032166194,.023481445,.022046998
83709,.041569147,.031139391,.028836891
83712,.023098134,.018485447,.012919896
83713,.045247603,.027941305,.023273058
83714,.020537956,.024396902,.022787416
83716,.052545145,.030640379,.022930473
84003,.025862753,.020068703,.018790469
84004,.011724833,.011139787,.010722869
84010,.023265557,.020044522,.021412592
84014,.023907531,.017937042,.019433593
84015,.041201506,.033427138,.035650268
84020,.029777868,.024669804,.020402486
84025,.024898486,.022225229,.0267305
84029,.036355942,.025125917,.024265645
84032,.043374009,.027212882,.022878153
84036,.027566832,.021307008,.014782608
84037,.019212419,.017164674,.015758574
84040,.022706034,.018400015,.017975081
84041,.035093941,.027357683,.028028795
84042,.020674298,.014114736,.014181883
84043,.061708312,.044393308,.033092201
84044,.051298432,.035771795,.03960957
84047,.02993818,.024473289,.025236271
84049,.026151905,.02200445,.017986989
84054,.024104865,.028415095,.037016515
84057,.030685956,.023351701,.025180366
84058,.026456688,.019464973,.020888342
84060,.025067626,.018476946,.014257708
84062,.030374434,.024922032,.02592364
84065,.029915929,.026737548,.019758305
84067,.047311913,.032184474,.036217991
84070,.03775952,.028328869,.02613828
84074,.055548538,.034735303,.034314122
84075,.039657056,.03316737,.026951108
84084,.04866958,.034609579,.031110097
84087,.041453686,.032044012,.02643327
84088,.031837501,.026952049,.024083322
84092,.017841833,.015292274,.015933193
84093,.020630851,.017564422,.014867841
84094,.033392742,.026322937,.025757831
84095,.020063143,.018499365,.02057245
84097,.022518532,.017763952,.016270792
84098,.027347762,.022497533,.016223114
84101,.023297744,.022773219,.022334294
84102,.026814161,.019896602,.018940859
84103,.020674501,.017994191,.017674554
84104,.034316018,.024540775,.02921517
84105,.037550163,.028654424,.024712844
84106,.037330139,.030351354,.02600988
84107,.027503233,.023760445,.025806127
84108,.024009509,.018576922,.017075935
84109,.024609409,.020556349,.019257136
84111,.02899994,.024331985,.021549512
84115,.033390883,.026104691,.02527051
84116,.035108451,.025317203,.027364573
84117,.023847885,.021671852,.023702595
84118,.04204588,.031911295,.032598343
84119,.036001131,.026872177,.028269608
84120,.032421883,.026577728,.02905627
84121,.021876307,.019551916,.0198939
84123,.029559987,.021354049,.021366261
84124,.024640422,.020545676,.020630982
84128,.049231581,.037790805,.034351379
84310,.018389605,.017371798,.010384616
84315,.02854584,.021448607,.022588661
84401,.031506106,.021427456,.023652155
84403,.030117437,.022260318,.024526818
84404,.038334884,.028450608,.029658459
84405,.029241448,.024133451,.026387334
84414,.022463422,.021576727,.022232875
84601,.033040438,.025881672,.025932955
84604,.014994004,.013149818,.015412511
84606,.020989135,.016982978,.019748785
84651,.037374068,.028604018,.028347177
84653,.021294944,.017289551,.017122526
84655,.054664504,.030721229,.021764252
84660,.040340547,.030777045,.035777543
84663,.03344905,.027602054,.029323399
84664,.02157815,.014763222,.015189873
84737,.033646706,.027078319,.026433313
84738,.049619827,.02969455,.031960227
84745,.042257957,.031732041,.039784502
84765,.022359557,.019765738,.016671007
84770,.027040768,.023445701,.020886242
84780,.031044021,.029353183,.025780061
84790,.031139767,.025876045,.021910354
85003,.018372362,.018228345,.016239116
85004,.024242349,.0220547,.017097127
85006,.027879965,.022284586,.020245843
85007,.022106554,.019270059,.015738498
85008,.029289212,.020152917,.020852556
85009,.020186527,.016883906,.017845673
85012,.02961359,.019721473,.016897747
85013,.031452145,.025541823,.027080638
85014,.03445394,.026176678,.027285416
85015,.03229513,.023386821,.019300524
85016,.036586646,.027101681,.023659691
85017,.031284533,.025391486,.023189219
85018,.027914535,.024552545,.022887323
85019,.045971613,.03226852,.026472781
85020,.03893429,.030132206,.024527013
85021,.024234647,.019959295,.018361721
85022,.035271622,.027120501,.028665222
85023,.032908298,.027285462,.028904404
85024,.053463437,.037842173,.030179722
85027,.050323345,.036211573,.028857019
85028,.032488335,.024084805,.020505954
85029,.039992426,.030814163,.025711916
85031,.037044618,.026839551,.025608554
85032,.039939109,.030741442,.025659336
85033,.040034361,.029476561,.025958749
85035,.034192923,.025503673,.025174696
85037,.061977692,.042066529,.034845084
85040,.041895527,.029642388,.027402949
85041,.028619111,.038716596,.032979731
85042,.035853978,.03306853,.031225462
85043,.051332559,.052087344,.032730922
85044,.031267673,.024508709,.01911151
85045,.046123449,.023840977,.017127799
85048,.034168318,.022599075,.017972054
85050,.049524564,.034113917,.026849249
85051,.038109962,.030438738,.026060736
85053,.043879401,.032433782,.028230185
85054,.024155676,.026180666,.036617592
85085,.057202563,.040189784,.034346357
85086,.051509988,.031691249,.022151757
85087,.042519446,.027601136,.027616927
85201,.03236673,.026561288,.023194222
85202,.036198936,.027805569,.024169052
85203,.031409629,.02451152,.020481337
85204,.037596215,.029216757,.024152247
85205,.034451447,.029042782,.026610417
85206,.039693471,.030121693,.02427372
85207,.054969333,.029611928,.022546168
85208,.068045899,.039042335,.029568708
85210,.031549316,.024673704,.021832764
85212,.092246972,.039643846,.030167023
85213,.028646188,.022410085,.019019019
85215,.033632722,.027409144,.021994548
85224,.035576161,.029422687,.025638342
85225,.05321819,.033492956,.024730103
85226,.03748212,.027051797,.022383496
85233,.037471771,.028301837,.021335084
85234,.033787895,.025668202,.022206943
85248,.036968324,.025520001,.021197533
85249,.057735354,.03452719,.020394489
85250,.04301979,.03448398,.030348478
85251,.036540128,.029807372,.026808092
85253,.017352602,.01476298,.013811675
85254,.026306214,.02112186,.018561125
85255,.028588295,.020393673,.016115384
85257,.04416661,.032486066,.027388716
85258,.033161532,.024856612,.020696588
85259,.02507678,.017456319,.01517651
85260,.031383164,.024317816,.019633507
85262,.026554666,.016064923,.011251435
85263,.026167236,.020593924,.026902383
85268,.034075707,.023871748,.01841609
85281,.021266518,.018717317,.021567101
85282,.030816,.024169549,.021401439
85283,.029021388,.023088539,.021986971
85284,.020886116,.017004218,.016105751
85296,.054897774,.033712141,.030359725
85297,.039554585,.040271115,.03167814
85301,.032246273,.022502223,.020287959
85302,.039131738,.030201918,.026300224
85303,.064321049,.036997378,.026794743
85304,.03461032,.028079245,.028435193
85305,.039941516,.025135409,.020924004
85306,.038677927,.028015317,.024828315
85307,.036690876,.023233954,.019040365
85308,.034693431,.0259865,.02203987
85310,.045162428,.025298059,.018705353
85321,.030722532,.023791822,.021951219
85323,.054012466,.039243873,.028560709
85326,.039052334,.044184204,.040220033
85331,.036419518,.023654146,.018515157
85335,.099637173,.063732468,.036854472
85338,.051749412,.038083296,.031409673
85339,.022059787,.051985949,.05474801
85340,.036948264,.032212596,.020649903
85344,.021926243,.017082408,.015942825
85345,.054288603,.036371056,.027889425
85349,.0063073081,.0059003001,.0086854361
85350,.01385997,.016172972,.016340952
85351,.040248916,.032841817,.031703647
85353,.027269812,.048094179,.049613483
85354,.040828109,.036833897,.034534991
85355,.025922179,.025874127,.044062108
85361,.052646592,.03098909,.023236282
85363,.044031903,.049767714,.039044943
85364,.025911279,.022158373,.023340406
85365,.03050153,.028521176,.03118485
85367,.039532628,.030532617,.027738333
85373,.046305131,.035383545,.038109895
85374,.06685932,.038481936,.027586661
85375,.03545421,.030188255,.03013524
85377,.024686167,.019691821,.017931035
85379,.083964147,.058077835,.033797126
85381,.032561827,.024881074,.024752792
85382,.049551569,.030187106,.023855602
85383,.037516523,.024264924,.021685839
85387,.043154854,.030466704,.035416361
85390,.031962994,.024430729,.026159026
85501,.035063244,.025449799,.02512669
85541,.03715352,.02821652,.026590476
85546,.028804487,.022450682,.030106531
85552,.035640664,.023588879,.025517438
85602,.035072118,.024464266,.023116715
85603,.029605143,.024139753,.024069028
85607,.02052491,.015287459,.015085955
85614,.036750134,.028902004,.028825939
85615,.035719391,.029613776,.029905645
85616,.028665667,.027091781,.033754036
85621,.013824709,.013244958,.013851298
85622,.036279697,.026196929,.0322841
85629,.035507161,.041348778,.043572985
85635,.03038983,.028282674,.0308262
85641,.051520079,.038109004,.034126002
85643,.027557291,.019012373,.018635044
85648,.043088492,.031720638,.034394149
85650,.042561244,.031927295,.028120223
85653,.050383888,.034713887,.036878116
85704,.029240165,.023337398,.021396559
85705,.025892666,.018667297,.016561965
85706,.027853828,.029434636,.038653579
85710,.037226193,.028557301,.025499277
85711,.035309304,.026227649,.023532879
85712,.027680824,.024234742,.020600541
85713,.027505271,.023718003,.022247208
85714,.022459678,.022301139,.021464646
85715,.036235493,.026991358,.024705222
85716,.027972408,.021651484,.02048457
85718,.021558786,.017252902,.016586667
85719,.022043856,.017546978,.016094137
85730,.046781715,.034212425,.031473123
85735,.038310796,.032827247,.028628292
85736,.039895199,.027291765,.023809524
85737,.03329058,.02228087,.018390959
85739,.026575543,.025077919,.023529412
85741,.039767813,.031071158,.029165436
85742,.049296111,.033481155,.025018042
85743,.048557471,.032492846,.024711329
85745,.038646799,.027815944,.024227768
85746,.036683477,.032647759,.028938629
85747,.07626918,.044348035,.034177836
85748,.033586986,.028149979,.021727365
85749,.020957455,.016193245,.014957572
85750,.023636935,.01926261,.017696004
85901,.035384674,.026537726,.025903204
85929,.037802834,.026004657,.023541247
85933,.038018484,.030592397,.025383707
85935,.028012427,.024321003,.021508634
85937,.025034297,.02105087,.023226082
86001,.026179876,.022538822,.019514369
86004,.029367704,.022445654,.017834514
86017,.024293642,.028195489,.026865672
86046,.033564888,.026958089,.026421597
86047,.022894444,.016152626,.015092713
86301,.029765546,.026516547,.026121059
86303,.028721377,.023952324,.021771705
86305,.026703067,.02202544,.01858893
86314,.041834965,.031507038,.026688522
86322,.031250071,.02705312,.028726062
86323,.040212218,.031143749,.032348558
86326,.03573234,.027599394,.023982754
86327,.038342778,.028219599,.027479675
86333,.03591926,.028995151,.030276308
86335,.053077012,.03518492,.031900752
86336,.037753403,.02462529,.01872712
86351,.037150174,.025127284,.019683026
86401,.031280112,.026470397,.030259067
86403,.031878706,.027725413,.023477701
86404,.034625586,.026931036,.022116262
86406,.037834629,.029083172,.02493271
86413,.030157089,.025154777,.022557667
86426,.03772337,.032073334,.030569354
86429,.029070785,.022231044,.022624435
86440,.02650222,.025795069,.025599569
86442,.028843775,.022625895,.0211046
87002,.0306879,.02351789,.022880873
87004,.021354852,.01737419,.018918492
87015,.032408636,.024586067,.025693266
87031,.036389992,.025496099,.029329972
87043,.025282018,.019556005,.016976127
87047,.027547581,.022458825,.02175805
87048,.026286833,.019521015,.016731402
87059,.028136963,.022871848,.02497429
87102,.019892775,.016551724,.01827967
87104,.025671778,.023281256,.023770038
87105,.029176366,.021672325,.022966323
87106,.024088973,.019170178,.018692965
87107,.027891474,.020604704,.018764326
87108,.024604483,.018850321,.018626662
87109,.025294613,.020179432,.019237
87110,.031336516,.02601584,.025742343
87111,.026129374,.020872071,.019995233
87112,.028563464,.025131153,.027729273
87113,.051319074,.040538918,.023796469
87114,.053731624,.037721042,.029881088
87120,.040981952,.034540258,.032869063
87121,.056821857,.042459045,.046195131
87122,.020426067,.016511554,.014719646
87123,.031623587,.024594786,.026729299
87124,.044486966,.0313733,.0324613
87501,.024986291,.021584732,.020192223
87505,.032025088,.022400195,.019429661
87506,.018300809,.015530199,.013055222
87507,.033967074,.027059574,.025182778
87508,.042075645,.028299291,.025716657
88001,.019588733,.01421342,.015800042
88005,.025886159,.020523638,.020081688
88008,.037320849,.026777832,.02916527
88011,.029250527,.023064133,.022654345
88012,.03145723,.030094136,.039826274
88021,.011749771,.0088191852,.0079046981
89005,.029481361,.021315509,.019861165
89012,.05277276,.030579597,.022282833
89014,.03677186,.025170432,.019840945
89015,.039919253,.033233643,.022485754
89027,.035653144,.027532456,.026285421
89029,.021039536,.018407321,.016825715
89030,.030359555,.026049236,.022813406
89031,.07259877,.046565935,.027562331
89032,.065889925,.042530641,.030371927
89048,.040126082,.03056868,.026923077
89052,.069172375,.030355137,.01982566
89060,.048033867,.028915662,.027952261
89061,.034141298,.034451369,.033511586
89074,.039063595,.029966831,.021769905
89101,.024520567,.018780235,.014463535
89102,.027735122,.019227779,.013235822
89103,.028958535,.023312265,.016700355
89104,.034973923,.02593833,.017684061
89106,.031013321,.027230337,.017703485
89107,.043325514,.034488246,.02527938
89108,.042736076,.033745959,.02388336
89109,.017837893,.016639071,.014204546
89110,.042791687,.030994551,.021509081
89113,.068015926,.045973241,.035733845
89115,.024784798,.023305215,.019837877
89117,.035536878,.025151033,.020309318
89118,.036942489,.029337844,.018721649
89119,.022599583,.018043131,.013389303
89120,.041327391,.030525042,.023301478
89121,.034900755,.027767561,.020499961
89122,.043352161,.03934709,.033376366
89123,.060121827,.03710347,.020962268
89128,.04145721,.032113016,.024901306
89129,.042610507,.033502035,.024665982
89130,.055146594,.03192167,.021860825
89131,.062264845,.03754998,.023373827
89134,.034033976,.02751315,.024427233
89135,.071597569,.034095362,.021927256
89139,.024771137,.053604197,.032309819
89141,.025443681,.048679389,.030636461
89142,.053628013,.039431602,.029135136
89143,.12665337,.04810575,.026125867
89144,.083657064,.036954693,.020947549
89145,.048245613,.036499146,.025255103
89146,.030131914,.025185848,.018593989
89147,.052843075,.033961758,.022880172
89148,.051223043,.053203568,.031528957
89149,.036793724,.038060207,.034837205
89156,.048262034,.036185406,.023027407
89403,.046778016,.037900627,.029645925
89406,.030282198,.023165284,.023151254
89408,.045036089,.039152432,.030048076
89410,.03505718,.025717387,.02254864
89423,.030024355,.023052385,.019172316
89429,.042732116,.032627214,.02972918
89431,.028007448,.023504494,.01956654
89433,.044238243,.029937921,.025473984
89434,.035240423,.029385092,.022022143
89436,.040206708,.032178823,.027278151
89447,.022828586,.020006908,.022425897
89451,.026230045,.018874887,.014481707
89502,.022385905,.017678188,.015385779
89503,.032073356,.023660971,.01939006
89506,.046697516,.040822085,.02938043
89509,.025585199,.020372421,.018167919
89511,.030910553,.021201655,.016989248
89512,.022046037,.017881325,.016937619
89523,.034723841,.02670316,.021593992
89701,.031324789,.024165461,.020707395
89703,.026869765,.023135351,.024854019
89704,.027041903,.024485106,.018709678
89705,.045950457,.02797433,.021726366
89706,.040091202,.025780816,.021223262
90001,.01976379,.01713993,.012428449
90002,.026768439,.02321473,.017617449
90003,.023501016,.020395363,.014500779
90004,.011631787,.0091735087,.0071544717
90005,.010435088,.0077003394,.005894992
90006,.0076348358,.0069273617,.0061906725
90007,.011136463,.0083870748,.0083195735
90008,.023439299,.017332342,.013112652
90011,.019273452,.015427751,.012301679
90012,.01170174,.011536377,.0097688297
90015,.012749135,.013105185,.017755078
90016,.025179623,.020165753,.015865838
90018,.021567393,.016900163,.012683081
90019,.019678947,.014952796,.011531197
90020,.0087115131,.008492725,.0069475239
90022,.018003998,.014718883,.01127949
90023,.015174588,.01258456,.0087209307
90024,.023965359,.019144792,.016949153
90025,.022410939,.018542385,.017075321
90026,.015501816,.012998424,.010611735
90027,.013821921,.011614624,.0094647519
90028,.0067577912,.0065124999,.0074427589
90029,.0094687659,.0083645051,.0078605451
90031,.01497183,.013945543,.014453016
90032,.0251594,.019674245,.014653017
90033,.012522728,.010772161,.0095856804
90034,.014060808,.012059087,.01023122
90035,.019963333,.016436895,.013398638
90036,.015702387,.012556481,.010870036
90037,.019323228,.015770426,.012309496
90038,.010060454,.0074678874,.0069668759
90039,.026609406,.019428372,.013943198
90041,.024819657,.019426266,.01374037
90042,.02961608,.022316908,.016332952
90043,.03142193,.023189628,.016238214
90044,.024789879,.019848155,.014618874
90045,.026992798,.019752083,.01423202
90046,.019514071,.01543904,.013674303
90047,.032951936,.025245361,.017317599
90048,.020748692,.01820915,.016717909
90049,.022600787,.017602943,.014868394
90056,.025801582,.017920731,.01504788
90059,.029559107,.02465569,.017004279
